02-01.txt	In my dream, a mysterious man who knows my deepest self seduces me through intimate eye contact and gentle touch, until I realize I'm making love with my own soul—masculine and feminine merging in transcendent, electrifying ecstasy as my veil of isolation falls away.
02-02.txt	I want to be used as a fuck hole, filled in all my holes by strangers, watched and objectified, existing only for pleasure, an escape from my mental load.
02-03.txt	Despite being a feminist who's in control in all aspects of life, I sometimes desperately crave surrender—to be completely possessed, pushed against a wall with hands on my neck, desired so intensely that someone can't help but take me, whispering filth in my ear while I beg.
02-04.txt	I fantasize about my supervisor at the park where we work together—his strong hands and forearms, his perfect lips and hair, the way he could dominate me completely, taking me frantically on his desk after hours or slowly and intimately, making me feel beautiful, wanted, and lost in a world of just him and me.
02-05.txt	I fantasize about sex so intense it's physically overwhelming—making each other faint from pleasure, feeling near-death ecstasy that consumes my thoughts for days—and creating secret artwork from our bodily fluids during sex that we'd proudly display for unsuspecting guests.
02-06.txt	"Deep raw-dog anal."
02-07.txt	I am a machine, rhythmically feeding and being consumed, my body pumping nutrients to eager mouths at my teat, vulva and arse, as lovers suckle, devour, and penetrate me in a mindless, cyclical exchange of fluids essential to our survival.
02-08.txt	I fantasize about sex as multidimensional anticipation and vulnerability, and about being dominated—flipped corner to corner on a mattress—or sometimes about Birgitte, from Borgen, coming home from politics to take me on the kitchen table by the light of an open fridge door.
02-09.txt	As I admire my naked curves in the mirror, I fantasize about him—his husky voice sending shivers through me as he pins me against the wall, finger-fucks me, wildly kisses me everywhere, and tongue-fucks my hungry pussy until I squirt from pleasure.
02-10.txt	In my fantasies with "Jason," I transcend my difficulties with orgasm, imagining intense lovemaking where we achieve deep intimacy despite my post-mastectomy scars, culminating in multiple powerful orgasms as he holds me close, whispering that he's got me, our bodies moving in perfect sync until we collapse into each other, completely satisfied.
02-11.txt	Despite being a feminist, my deepest sexual fantasies involve being dominated, degraded, and used solely for a man's pleasure, particularly being impregnated repeatedly and milked like breeding stock—desires that contradict my real-life beliefs but make me orgasm every time.
02-12.txt	Despite my fear of pregnancy and strong pro-choice stance, my most private fantasy is having someone ejaculate inside me - the abandon, trust, and sensation of being filled up is both terrifyingly taboo and intensely erotic to me.
02-13.txt	In my fantasies, I'm naked on my couch when an unknown person—man or woman—discovers me and takes control, using me roughly for their pleasure without love or tenderness, just pure, voyeuristic lust that makes me come repeatedly, all while my eyes remain closed to maintain the forbidden thrill.
02-14.txt	I crave animalistic, domineering sex where I'm held so tight it leaves marks, with bites that hurt in the right way, feeling the intoxicating mix of helplessness and raw passion that leaves me pleasantly sore the next day—a memorable reminder of being completely consumed by sensation.
02-15.txt	Despite being a strong-minded woman usually in control in the bedroom, I long to be ravaged by a tall German man who would make me his "all-centre pleasure zone," leaving me exhausted from screaming-until-I'm-hoarse pleasure, dripping and grinning on the floor.
02-16.txt	I fantasize about explosive, mind-numbing sex where the tension is unbearable, where I'm pinned against walls and thrown onto beds, where I'm so consumed by desire that I can't think or remember my name—the opposite of the disappointing, mechanical encounters I've experienced in reality.
03-01.txt	My greatest sexual fantasy is to be worshipped as a divine goddess bathed in moonlight, with a partner who begs for my attention, praises me endlessly, and follows my every command while making love to me exactly as I desire, ensuring I remain the pinnacle of their desires long after we're done.
03-02.txt	My fantasy is to be completely immersed in touch—every inch of my hyper-sensitive skin awakened by caresses, floating and worshipped by many hands, feeling my entire body as one sensual, receptive whole.
03-03.txt	I dream of being worshipped by a masculine yet gentle man who secretly watches me undress, then skillfully pleasures my body with kisses and touch until I surrender completely to passionate, rough sex where I'm treasured yet dominated, culminating in intense mutual orgasms.
03-04.txt	My fantasy is to be intensely desired by someone who craves me carnally and obscenely, who becomes wild with lust at the mere sight of my body—perhaps it's about feeling powerful, but the thought of being desperately wanted turns me on completely.
03-05.txt	My deepest sexual fantasy is to be worshipped as a dominant goddess, commanding and controlling men who beg and submit to me completely, radiating power and sexuality that contradicts the submissive female role I was raised to embody.
03-06.txt	As a lesbian with no attraction to men, I'm puzzled by my intense arousal at the thought of someone ejaculating inside me—not for procreation, but for the intoxicating feeling of bringing someone to such uncontrollable pleasure that they climax within me.
03-07.txt	My sexual fantasy revolves around a caring, attentive man (either a past love or celebrity) who meets me by chance, makes me feel special and desired through genuine conversation and passionate intimacy, all without judgment or critique, culminating in tender affection that continues into the morning.
03-08.txt	Despite being a lesbian with no attraction to men or penises, I find the idea of someone ejaculating inside me incredibly arousing—not for pregnancy, but because my body could bring someone to such overwhelming pleasure that they lose control.
03-09.txt	I fantasize about a chance encounter with a man I'm strongly attracted to—someone who genuinely appreciates me, treats me with tenderness and respect, and makes me feel special through passionate, affirming sex where we're both completely present and equally enthusiastic.
04-01.txt	I am consumed by desire for my best friend, fantasizing about touching and fucking her even during ordinary moments of my daily life.
04-02.txt	I fantasize about intimate encounters with women, particularly unattainable actresses or characters from films and series, imagining their kisses, scents, and what might unfold between us in beautiful, dreamlike scenes that flood my mind.
04-03.txt	My fantasy is an intimate encounter with a close friend when her kids are away—we share wine before a kiss leads to passionate exploration of each other's bodies, and I discover the joy of both giving and receiving pleasure with another woman, culminating in the best, most intense orgasms I've ever experienced.
04-04.txt	I fantasize about the married bricklayer next door—our flirtatious window chats, his naked chest in summer, the longing glances, the time he gave me his hoodie that I didn't wash for days, and how I desperately wished he would kiss me passionately against my kitchen wall when he came to say goodbye.
04-05.txt	I fantasize about an unattainable romance with an unavailable woman who would passionately desire me, showing me new intimacies as we share forbidden time together, laughing and making love until morning—a whirlwind affair where lingering touches and deep connection matter more than the physical act, even as I wonder if I pursue the impossible to protect myself from real love.
04-06.txt	In my fantasy, I secretly pleasure myself late at night when my husband's friend stays over, only to be discovered and joined by him for intense sexual encounters, first as he performs oral sex on me and then as we have intercourse, repeating our tryst the next morning just before he leaves on a trip with my unsuspecting husband.
04-07.txt	Before I die, I want to desecrate religious sanctity by having a man (perhaps even a young priest) go down on me on a church altar, my moans of pleasure filling the sacred space—a rebellion against Orthodox restrictions on women and a testament to sex as a profoundly religious experience.
04-08.txt	I fantasize about being fucked in a church, in the pews beneath stained-glass windows, while looking at Jesus on the cross.
04-09.txt	I fantasize about an illicit affair with a pastoral couple—turning it into a throuple where I can be counseled and take turns with both of them, perhaps secretly enjoying the power to expose their hypocrisy while satisfying my desires rooted in religious upbringing.
04-10.txt	Though I dutifully followed my culture's life script—meeting, loving, and marrying my husband—it's his brother who ignites my deepest fantasies: imagining him watching us make love, locking eyes with me, or taking his brother's place inside me.
04-11.txt	I fantasize about aggressively pursuing my best friend's brother—forbidden and hung like a god—having intense, mind-blowing sex with him, rough and tender by turns, while the risk of his sister catching us adds an exhilarating thrill to my obsession.
04-12.txt	I fantasize about my former female lover—her commanding touch, how she'd pin my arms above my head, penetrate me anally with her perfectly manicured fingers, making me squirt uncontrollably—a forbidden memory that still brings me to climax every time.
04-13.txt	I indulge in a rich sexual fantasy world where I'm an art manager for a wealthy father-figure in Italy, having passionate affairs with his two sons—first separately, then together in uninhibited threesomes—which has evolved into an elaborate alternate life featuring marriage to the older brother, children with both, and an open relationship that continues our shared sexual adventures.
04-14.txt	Despite having a great sex life with my loving husband, I secretly fantasize about fisting and feeling completely full inside, but I'm too afraid to express this desire to him because of embarrassment and fear of judgment.
04-15.txt	My most intense sexual fantasy involves my boyfriend ejaculating inside me without protection, an idea that feels deeply satisfying because of our love connection and would trigger my own orgasm, though he doesn't know this is what I'm dreaming about when I involuntarily tighten around him during sex.
04-16.txt	I fantasize about my therapist, imagining our final session ending with passionate kissing that leads to us undressing, exploring each other's bodies with our mouths, fingers, and tongues until we both reach ecstatic orgasms pressed against each other, before returning to our professional roles as if nothing happened.
05-01.txt	I fantasize about being discovered in bed by a group of unknown men who initially don't intend to touch me but become overwhelmed with desire when they notice how aroused I am, culminating in my pleasure as one finally enters me while others' hands explore my body – a fantasy I've come to accept as my private mental escape from responsibility.
05-02.txt	My fantasy involves being captured by attractive biker men who initially tease me until I anger them, leading to them chasing, stripping, and using me sexually—having me service them orally, taking turns penetrating me, spanking me as punishment when I escape, forcefully engaging in anal sex, and using a vibrator on me through multiple orgasms while they enjoy all three of my holes.
05-03.txt	My fantasy involves being kidnapped by terrorists in a foreign country, where one of my captors—dangerous and violent—starts to touch me gently, leading to passionate, consensual sex that blends terror with intimacy, culminating in my eventual release and escape into a crowded street.
05-04.txt	From childhood to my forties, my fantasies have remained consistent despite evolution—I am never in control, either injured and helpless or tied up and menaced, allowing me to experience taboo desires without needing to ask or consent, creating a freedom my real-life partnerships cannot provide.
06-01.txt	I secretly pleasure myself with the office door handle when no one is around, indulging in its full girth and stretchiness that my husband cannot provide for my needs as a woman.
06-02.txt	I'm intensely aroused by hairy men who show vulnerability, especially their armpits—these contours gorgeously complemented by hair completely short-circuit my brain with desire, making me fantasize about kissing their chests, bellies, thighs, and secretly, those beautiful, vulnerable armpits.
06-03.txt	I find period sex incredibly raw, messy, natural, and intimate—a stigmatized act that brings people closer together, celebrating the beauty of fertility while being simultaneously sweet, "nasty," hot, fun, and deliciously tasty.
06-04.txt	In my fantasies, I'm aroused by a curious, disembodied penile tentacle that repeatedly penetrates me from below, slipping between my tightly closed legs, while I also fantasize about breastfeeding men who either greedily enjoy my milk or nurse contentedly, making me tight with pleasure.
06-05.txt	I find sexual excitement in deliberately wetting myself—in bed, in my clothes, or in pull-ups that make me feel small yet confident—sometimes wanting to be humiliated and cared for after my "accidents," sometimes feeling powerful, with the fantasy of a lover discovering and comforting me, all intertwined with my fetish for flushing panties.
06-06.txt	I fantasize about being "filled" with semen – the sensation of a man finishing deep inside me, feeling it run down my thighs afterward, and desiring this breeding or "hucow" experience so intensely it occupies my daydreams.
06-07.txt	My biggest fantasy is playing as a black leopard in pet play—a dominant-submissive grey area where I wear ears, tail, and sharp-clawed gloves—guarding my mistress at her throne or being commanded to hunt another submissive at her command.
06-08.txt	As a transgender woman, my ultimate sexual fantasy is being with a woman as my true female self while wearing and wetting diapers, which not only arouses me intensely but has also connected me to my fiancée who accepts both my gender identity and AB/DL desires.
06-09.txt	Despite my intermittent sex life, I fantasize intensely about blood exchange with a lover, while also being bound, controlled, and cut with cold surgical scissors or a scalpel—the mixture of submission and sharing blood deeply arouses me.
06-10.txt	My ultimate fantasy involves a dinner where one or more partners and I become bloated from overeating, followed by intimate play where my partner rubs my expanded belly while another pleasures me orally, all while making me feel loved and desired despite my temporary fullness.
06-11.txt	During my period, my fantasies transform into an elaborate Victorian vampire-themed scenario where I and other masked women are strapped into metal frames, our intimate areas exposed, while vampire-costumed men extract menstrual cups from us, drink our blood, and pleasure us orally and anally until I experience an intense, squirting orgasm.
06-12.txt	After my mother's early sex education, I developed a strong arousal for male urination, loving the masculine, dominating nature of a peeing penis—something I was initially scared to share but now explore with my partner.
06-13.txt	While running errands alone, my breasts become painfully full of milk, and a helpful store clerk not only offers to relieve the pressure by suckling them in the mother's room but ends up covering his impressive cock with my milk before fucking me to mutual orgasm as he continues to drink from me.
07-01.txt	In my fantasy, I visit a clinic where I'm gently bathed before a male doctor provides increasingly intimate care—with explicit consent at each step—from gentle touching to eventual penetration, with his own arousal becoming part of my path to an overwhelming climax.
07-02.txt	I fantasize about standing in a crowded morning tram, not wearing any underwear as instructed by a stranger on the phone, who finds me there, sexually touches me under my skirt while we're surrounded by oblivious commuters, and then I realize multiple men are waiting their turn to use me in the same way.
07-03.txt	I fantasize about being a man with a 'butler' who presents me with five naked women on a bed, dictating how many I can finger, lick, and fuck as I examine each willing participant's exposed genitals before pleasuring them in various ways until we all climax.
07-04.txt	In a crowded club dancing with my friends on a hot night, I feel anonymous hands touching me from all directions—stroking my thighs, breasts, and waist—until a man pulls down my underwear and enters me from behind while others watch and take turns, filling me with a sense of power.
07-05.txt	I fantasize about leaning against a bar where hidden staff secretly pleasure women through openings in the wooden bar front, with the glorious torture of pretending nothing is happening as we're fingered, licked, or teased with vibrators to orgasm or sudden denial.
07-06.txt	I fantasize about a chance encounter during a power outage at a London manor party, where darkness enables an anonymous, passionate sexual encounter with a mysterious man, the thrill heightened by our mutual decision to remain strangers even after our bodies have connected so intimately.
07-07.txt	In my fantasy, I step blindfolded into a hotel room where a stranger watches me masturbate before penetrating me at the precise moment of my orgasm, creating an unprecedented, explosive pleasure that leaves me trembling and crying through multiple waves of intense release.
07-08.txt	After years of sexual repression rooted in my cultural upbringing and damaging home life, I've discovered my fantasy of being at the center of my desire - lying naked in a luxurious oceanside bedroom while multiple well-endowed men massage oil into my body, tease me with fingers, tongues, and toys until I experience an earth-shattering orgasm with anonymous yet safe strangers.
07-09.txt	I fantasize about an older distinguished stranger on a crowded train, imagining his hand between my thighs, following him to a secluded spot for passionate kisses and urgent physical connection, only for him to exit the train, unaware of our imagined encounter.
08-01.txt	I fantasize about a clandestine meeting in castle dungeons where a mysterious, masked man dominates me completely—the pleasure lying in the waiting, the watching, the mutual desire building over months, culminating in pleasure so perfect it becomes poetry.
08-02.txt	As a virgin, I fantasize about submission to my boss - being dominated, tied up, and "punished" with rough sex in his office while he touches me intimately and commands me, especially arousing if I were married.
08-03.txt	I fantasize about role-reversing my dominant persona when a male coworker I supervise initiates rough sex at a party, starting with passionate kisses against a wall, then spanking me until I cry in pain and pleasure, and finally taking me anally while I orgasm repeatedly as he commands me to say his name.
08-04.txt	My most enduring fantasy is being owned by a towering, goddess-like empress who commands me and others to have sex near a waterfall in a lush forest, treating us like breeding livestock or nymphs under her divine authority.
08-05.txt	My fantasy involves being a deckhand on an all-female pirate ship where I'm summoned to the captain's quarters for an intense lesbian orgy, culminating in the fierce captain claiming me while other crew members engage in passionate sex all around us.
08-06.txt	My fantasy involves being dominated by a group of elderly men in their sixties to eighties who make me strip, comment lewdly about my body, touch me all over, watch me masturbate, and take turns having sex with me, giving me a feeling of both complete submission and empowerment.
08-07.txt	I yearn to relinquish the control I fight for in my daily life—to be tied up, dominated, punished with small pains, kept in a cage, and made to beg for release at my master's feet, finding raw vulnerability and care in structured submission.
08-08.txt	Despite my feminist beliefs and professional control, I crave being completely dominated by my boyfriend—choking me, degrading me as his "little slut," slapping me until I bruise, and using vibrators to humiliate me in public—I want to surrender to danger, degradation and masculine control.
08-09.txt	I fantasize about wild, kinky sex with a woman who dominates me—binding me, controlling my orgasms, using toys and a strap-on—while also craving the emotional intimacy of exploring each other's bodies, switching power dynamics, and providing tender aftercare following our intense encounters.
08-10.txt	My fantasy involves being bound to a bed where a generous male lover uses my body for his pleasure throughout the day, sometimes forcing multiple orgasms on me, sometimes using me purely for his satisfaction, always ending with tender aftercare and eventual reciprocation.
08-11.txt	My fantasy is being with a dominant, affluent man who takes complete control—making plans without consulting me, buying me clothes, paying for everything—and in the bedroom allows me to be completely submissive while he pleasures me beyond belief, freeing me from having to perform or make all the decisions.
08-12.txt	I fantasize about being selected by a wealthy businessman for a year of service where my body is treasured for its uniqueness, serving him sexually during business meetings and negotiations, sometimes being shared with business partners to close high-stakes deals while maintaining a reverent connection through our sexual exchanges.
08-13.txt	I fantasize about being tied down in a dentist's chair, though I'd be upset if my actual dentist tried to fuck me - it's just a recurring fantasy I don't fully understand.
08-14.txt	In a luxury hotel suite, I dominate a taller man who serves as my footrest, endures my heels on his erection while apologizing for his arousal, thanks me for the privilege of pleasuring me, and cleans his own ejaculate from my fancy lingerie with his tongue as he cries in gratitude for my kindness.
08-15.txt	When masturbating to climax quickly, I imagine being a dominant male crime boss receiving oral sex from a submissive blonde beauty whom I command harshly and slap, intensifying my orgasm by visualizing ejaculation through a penis rather than my clitoris.
08-16.txt	In my recurring fantasy, I enter her house with the key left under the mat, we silently ascend the stairs where, without undressing myself, I command her to reveal herself in a black dress, eventually pleasuring and penetrating her from behind until she climaxes repeatedly before I leave with a whispered invitation to summon me again.
08-17.txt	My most intimate fantasies revolve around shifting perspectives and roles—from being a disabled woman who once imagined body-swapping to achieve sexual agency, to now finding empowerment within my own body by subverting expectations, like transforming a hospital scenario with a nurse into one where I become the active caretaker while still receiving care, proving that seemingly opposing states can beautifully coexist in passionate intimacy.
08-18.txt	I yearn for him completely—to dominate me and be dominated by me, to experience him in every gender configuration possible, to own and be owned by him until he satisfies all women before finally deserving me, making me feel whole in ways I cannot describe.
08-19.txt	After making a costly mistake at work, I orchestrate a scenario where my handsome boss spanks my bare bottom as punishment, intentionally positioning myself for him to touch me intimately, which leads to my orgasm right there in his office.
08-20.txt	My fantasy unfolds as a deliberate power exchange where I first dominate a man who arrives on my terms, commanding him to pleasure me, before he ultimately takes control, turning me submissive as we transition through resistance, discipline, and finally meet as equals ready to fuck—the choreography of dominance and submission perfectly orchestrated for my pleasure.
09-01.txt	I fantasize about my married neighbor Edith, yearning to explore my attraction to women through her body - to taste, touch, and pleasure her completely, experiencing sensations I've never felt with my husband or anyone else.
09-02.txt	I fantasize about my husband taking control and being rougher—tying me up, using butt plugs, trying anal sex—and also about having two women explore my body, sucking my nipples and fingering me, all of them having total, hard, unapologetic control over my pleasure.
09-03.txt	I fantasize about being invited into a Berlin sex club where I'm dominated by a diverse group of women in a night of uninhibited exploration, allowing me to embrace my pansexuality in a safe, affirming environment despite my limited experience with women.
09-04.txt	Despite being a lesbian in a happy relationship headed toward marriage, I fantasize about my older male supervisor, imagining us at a conference where drinks lead to his hotel room where he undresses me, I perform oral sex on him, and we ultimately have passionate intercourse, or alternatively, I show up to a meeting with my male teacher wearing no underwear under my dress, leading to sex on his desk or chair.
09-05.txt	I fantasize about being in a rough threesome with a man from my past and another man who's fucking him harder than he's fucking me, while simultaneously harboring a shameful fantasy of suburban domesticity with a caring man who loves me tenderly.
09-06.txt	In my fantasies, I see myself as a woman with a penis, passionately and roughly fucking other women—not with a strap-on, but with an imaginary penis that feels like a natural part of my body.
09-07.txt	I dream of putting lipstick on the sweet French boy I once dated, dressing him in my feminine clothes, then making love to him with my strap-on dildo—experiencing the other side of desire while caressing his silky skin and whispering words of love.
09-08.txt	My ultimate sexual fantasy is to have sex with myself—not a twin or clone, but literally me—experiencing both giving and receiving simultaneously, with interchanging genitalia, feeling perfect pleasure as both parties and knowing exactly what I want without having to ask.
09-09.txt	I fantasize about being with a woman sexually—sucking nipples, performing oral sex, exploring anal play with toys—while trapped in a heterosexual marriage, sometimes even imagining divorce or widowhood as paths to finally experiencing the lesbian relationships I deeply crave.
10-01.txt	Though outwardly I'm a middle-aged, frumpy woman in a sexually frustrating marriage, I escape into vivid fantasies where, young and curvaceous, I'm gang-banged by well-endowed men at an elegant masked sex party—their cocks endlessly filling me as they take turns pleasuring my insatiable body.
10-02.txt	I fantasize about having multiple husbands who all know, like and respect each other in a polyamorous network where friendship comes first, no one owns anyone, and shared affection creates more love for everyone.
10-03.txt	During hormone therapy as a trans woman, I experienced a profound sexual awakening, going from being mildly interested in men to fantasizing about multiple partners—up to SEVEN!—leaving me looking like a frosted cinnamon roll.
10-04.txt	In my fantasy, I am a seductive 1930s flapper and famous singer who invites an attractive couple from my speakeasy to my luxurious apartment for a night of passionate threesome exploration where I remain in control, ultimately keeping my independence despite their desire for commitment.
10-05.txt	As a virgin in my twenties with body image struggles, I fantasize about a threesome with an attractive couple in a hotel where I first watch them have sex, then trade places with the man to experience passionate, liberating intimacy with the beautiful, confident woman who makes me forget all my insecurities.
10-06.txt	My fantasy involves being invited to the neighbors' house with my husband, who mysteriously disappears as I begin a threesome with the wife and husband—something I've never experienced and likely won't at my age, but fantasies are different from reality.
10-07.txt	I fantasize about a threesome where I can experience intimacy with another woman—kissing her, scissoring, and performing oral sex—while my man watches and participates, but with his penis exclusively inside me as I want to be shared without sharing him.
10-08.txt	a.) My fantasy involves being seduced by a lesbian couple on the dance floor, leading to a threesome where they take me back to their apartment, undress me, and pleasure me together until I experience the deepest orgasm of my life.\n\nb.) In my fantasy, I am the only woman in an isolated monastery where I happily perform sexual services for all the monks, from oral sex in the hallways to morning wake-ups, reporting all activities to the abbot who masturbates me to orgasm as I share my stories.
10-09.txt	After a wild bachelorette trip to Marrakech where we visited a sex party but left disappointed, I fantasize about starting my own bachelorette sex-dungeon business where I'd welcome bridal parties, personally pleasure each woman with toys or myself, and get paid for creating a night of female-centered ecstasy.
10-10.txt	After decades of silencing my imagination during sex, at seventy-two I now embrace a fantasy where my husband and two dear male friends collaboratively touch, caress, and penetrate me everywhere at once, making me feel utterly beautiful and adored.
10-11.txt	I orchestrate a fantasy where fifteen beautiful past lovers wake me by caressing my body, binding me with rope as I control their pleasure, each of us taking turns to pleasure one another in an intimate, playful, tender group scenario that lasts hours before we fall asleep curled together like kittens.
10-12.txt	My ultimate fantasy is having a passionate threesome with my husband and a beautiful woman we meet at a beach resort, where she and I start dancing and kissing before returning to our room for an intensely pleasurable sexual encounter where we all take turns pleasuring each other until we climax together.
10-13.txt	In my fantasy, I join a community where I undergo sexual initiation by the male leader, culminating in a ritual where every man makes love to me, followed by becoming a "middle wife" in a passionate polygamous relationship where jealousy and sexual tension thrive between the three wives and our shared husband.
10-14.txt	My fantasy is to be tied up and used as a "pleasure station" by my husband and a mutual friend as they cook together, taking turns with my mouth and body, teasing and slapping my breasts until I'm desperate, then both fucking me until we all climax while I feel simultaneously used and powerfully desired.
10-15.txt	My ultimate fantasy is to experience double penetration with two kind, attentive men who fill me completely—front and back—creating an intensely pleasurable, authentic connection where we all savor each moment until reaching a powerful, fulfilling climax together.
11-01.txt	I fantasize about watching my husband have sex with a woman we met on a cruise years ago, inviting her to our cabin, telling him she's a surprise he can do whatever he wants with, and then watching them have sex—the thought of which always makes me orgasm when he's pleasuring me orally.
11-02.txt	My deepest fantasy is being displayed on a stage as a study subject for medical students who examine and touch my body, particularly my vagina, while I reach orgasm as they watch professionally and take notes.
11-03.txt	In my sexual fantasies I peg my husband and make him watch as his best friend fucks me, perhaps because my desire to dominate stems from being sexually unsatisfied, though I also crave being the feminine object of desire who's ravaged by someone strong and caring.
11-04.txt	While my actual sex life as an exhausted mother is perfunctory and obligatory, I escape in fantasies of forbidden lovers engaging in passionate sex where their intense emotional connection—culminating in a moment when their eyes lock during climax—arouses me most.
11-05.txt	I fantasize about my executive director calling me into his glass-walled office, where he unzips my skirt while revealing his hard penis, then fucks me against his desk until I'm dripping with his come, all while coworkers might see.
11-06.txt	In my secret lifelong fantasy, my boyfriend undresses me in a cinema, then leads me naked onto the stage in front of an audience of men where he 'displays' me intimately while selecting men to ejaculate over me as they please, leaving me feeling both vulnerable and protected in his proud exhibition.
11-07.txt	Though I'm more attracted to women in real life, my fantasies feature scenarios where I'm with a trusted man who directs me to tease and engage in escalating sexual interactions with other men, culminating in exhibitionist acts with spectators where only my gentleman gets to fully have me.
11-08.txt	Despite being a woman, I fantasize being a man watching my wife perform in a live sex show, arousing the audience with her sexual display with a young man while I and other viewers become increasingly excited until we all climax together.
11-09.txt	I fantasize about watching men have sex together, hearing their uninhibited moans while I command their attention without touching, being hunted and worshipped while witnessing their mutual pleasure in ways I can't compete with.
11-10.txt	I fantasize about being in a glass-walled room where men watch and masturbate as I'm fucked by a robot they control with gadgets, often pushing it to extreme speeds during their excitement.
11-11.txt	In my most profound sexual fantasy, I surrender to my favorite past lover, who spanks me while I wear only a collar, then gives me exquisite oral pleasure before taking me against a glass wall—all while an audience watches our intimate display, driving us both to shuddering, transcendent release.
12-01.txt	I fantasize about being kept after class by a middle-aged teacher who locks us in his office, where our passionate encounter escalates from a fiery kiss to him going down on me with unmatched enthusiasm before we have intense sex against his bookshelf, ending with tender affection.
12-02.txt	I fantasize about meeting a confident, older married woman in a hotel room, where I slowly seduce her for her first time with a woman, bringing her to multiple orgasms through oral sex and fingering, before later sharing a secret knowing glance when we encounter each other with her husband in public.
12-03.txt	I fantasize about being a housemaid or governess in period costume, having urgent, breathless sex with my employer's returning soldier son in the back of a carriage, thrilled by the repression of the era, the risk of discovery, and the raw, mutual desire.
